400	0.009	16.1245155	0.002
420	0.013	16.5758861	0.002
440	0.019	17.03643155	0.002
460	0.028	17.50542773	0.002
480	0.045	17.98221343	0.002
500	0.073	18.46618531	0.002
520	0.105	18.95679298	0.002
540	0.161	19.45353438	0.003
560	0.25	19.95595149	0.003
580	0.381	20.46362627	0.004
600	0.612	20.97617696	0.004
620	0.915	21.49325476	0.006
640	1.491	28.01142624	0.008
680	3.06	28.84718357	0.014
700	5.84	29.27456234	0.04
